[2025-06-18 14:27:55] 库准备完毕
[2025-06-18 14:27:56] 数据型分析完毕
[2025-06-18 14:27:56] Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
[2025-06-18 14:27:56] Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
[2025-06-18 14:27:56] Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
[2025-06-18 14:27:56] Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
[2025-06-18 14:28:02] 类别型分析完毕
[2025-06-18 14:28:03] 数据预处理完毕
[2025-06-18 14:43:50] 开始逻辑回归模型的网格搜索调参
[2025-06-18 14:43:57] 最佳参数组合：{'C': np.float64(11.288378916846883), 'max_iter': 2000, 'penalty': 'l1', 'solver': 'liblinear'}
[2025-06-18 14:43:57] 最佳交叉验证得分（准确率）：0.8246
[2025-06-18 14:43:57] 开始 KNN 模型的网格搜索调参
[2025-06-18 14:43:58] KNN 最佳参数组合：{'algorithm': 'auto', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}
[2025-06-18 14:43:58] KNN 最佳交叉验证得分（准确率）：0.8200
[2025-06-18 14:43:58]  开始 SVC 模型的网格搜索调参
[2025-06-18 14:46:40] SVC 最佳参数组合：{'C': 1, 'degree': 2, 'kernel': 'poly'}
[2025-06-18 14:46:40] SVC 最佳交叉验证得分（准确率）：0.8313
[2025-06-18 14:46:40]  已保存 SVC 模型的预测结果到 svc_submission.csv
[2025-06-18 14:46:40]  开始 Random Forest 模型的网格搜索调参
[2025-06-18 14:47:53] 最佳参数组合：{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}
[2025-06-18 14:47:53] 最佳交叉验证准确率：0.8369
[2025-06-18 14:47:55] 开始记录xgb每轮的 LogLoss、F1、Accuracy、Precision、Recall
[2025-06-18 14:47:55] 第   1 轮 - LogLoss: 0.5240 | F1: 0.6385 | Accuracy: 0.7885 | Precision: 0.9222 | Recall: 0.4882
[2025-06-18 14:47:55] 第  18 轮 - LogLoss: 0.3408 | F1: 0.8267 | Accuracy: 0.8718 | Precision: 0.8553 | Recall: 0.8000
[2025-06-18 14:47:55] 第  19 轮 - LogLoss: 0.3388 | F1: 0.8172 | Accuracy: 0.8661 | Precision: 0.8553 | Recall: 0.7824
[2025-06-18 14:47:55] 第  20 轮 - LogLoss: 0.3365 | F1: 0.8255 | Accuracy: 0.8706 | Precision: 0.8527 | Recall: 0.8000
[2025-06-18 14:47:55] 第  21 轮 - LogLoss: 0.3352 | F1: 0.8226 | Accuracy: 0.8695 | Precision: 0.8567 | Recall: 0.7912
[2025-06-18 14:47:55] 第  22 轮 - LogLoss: 0.3341 | F1: 0.8215 | Accuracy: 0.8695 | Precision: 0.8613 | Recall: 0.7853
[2025-06-18 14:47:55] 第  23 轮 - LogLoss: 0.3318 | F1: 0.8259 | Accuracy: 0.8729 | Precision: 0.8673 | Recall: 0.7882
[2025-06-18 14:47:55] 第  24 轮 - LogLoss: 0.3313 | F1: 0.8318 | Accuracy: 0.8763 | Precision: 0.8662 | Recall: 0.8000
[2025-06-18 14:47:55] 第  25 轮 - LogLoss: 0.3307 | F1: 0.8300 | Accuracy: 0.8751 | Precision: 0.8658 | Recall: 0.7971
[2025-06-18 14:47:55] 第  26 轮 - LogLoss: 0.3286 | F1: 0.8328 | Accuracy: 0.8785 | Precision: 0.8791 | Recall: 0.7912
[2025-06-18 14:47:55] 第  27 轮 - LogLoss: 0.3286 | F1: 0.8328 | Accuracy: 0.8785 | Precision: 0.8791 | Recall: 0.7912
[2025-06-18 14:47:55] 第  28 轮 - LogLoss: 0.3256 | F1: 0.8354 | Accuracy: 0.8808 | Precision: 0.8849 | Recall: 0.7912
[2025-06-18 14:47:55] 第  29 轮 - LogLoss: 0.3256 | F1: 0.8359 | Accuracy: 0.8808 | Precision: 0.8824 | Recall: 0.7941
[2025-06-18 14:47:55] 第  30 轮 - LogLoss: 0.3247 | F1: 0.8292 | Accuracy: 0.8763 | Precision: 0.8783 | Recall: 0.7853
[2025-06-18 14:47:55] 第  31 轮 - LogLoss: 0.3244 | F1: 0.8204 | Accuracy: 0.8695 | Precision: 0.8660 | Recall: 0.7794
[2025-06-18 14:47:55] 第  32 轮 - LogLoss: 0.3244 | F1: 0.8217 | Accuracy: 0.8706 | Precision: 0.8689 | Recall: 0.7794
[2025-06-18 14:47:55] 第  33 轮 - LogLoss: 0.3220 | F1: 0.8239 | Accuracy: 0.8740 | Precision: 0.8851 | Recall: 0.7706
[2025-06-18 14:47:55] 第  34 轮 - LogLoss: 0.3210 | F1: 0.8287 | Accuracy: 0.8763 | Precision: 0.8808 | Recall: 0.7824
[2025-06-18 14:47:55] 第  35 轮 - LogLoss: 0.3204 | F1: 0.8274 | Accuracy: 0.8751 | Precision: 0.8779 | Recall: 0.7824
[2025-06-18 14:47:55] 第  36 轮 - LogLoss: 0.3186 | F1: 0.8359 | Accuracy: 0.8808 | Precision: 0.8824 | Recall: 0.7941
[2025-06-18 14:47:55] 第  37 轮 - LogLoss: 0.3180 | F1: 0.8372 | Accuracy: 0.8819 | Precision: 0.8852 | Recall: 0.7941
[2025-06-18 14:47:55] 第  38 轮 - LogLoss: 0.3158 | F1: 0.8379 | Accuracy: 0.8808 | Precision: 0.8726 | Recall: 0.8059
[2025-06-18 14:47:55] 第  39 轮 - LogLoss: 0.3134 | F1: 0.8436 | Accuracy: 0.8853 | Precision: 0.8814 | Recall: 0.8088
[2025-06-18 14:47:55] 第  40 轮 - LogLoss: 0.3107 | F1: 0.8436 | Accuracy: 0.8853 | Precision: 0.8814 | Recall: 0.8088
[2025-06-18 14:47:55] 第  41 轮 - LogLoss: 0.3100 | F1: 0.8492 | Accuracy: 0.8898 | Precision: 0.8903 | Recall: 0.8118
[2025-06-18 14:47:55] 第  42 轮 - LogLoss: 0.3089 | F1: 0.8449 | Accuracy: 0.8864 | Precision: 0.8842 | Recall: 0.8088
[2025-06-18 14:47:55] 第  43 轮 - LogLoss: 0.3074 | F1: 0.8449 | Accuracy: 0.8864 | Precision: 0.8842 | Recall: 0.8088
[2025-06-18 14:47:55] 第  44 轮 - LogLoss: 0.3061 | F1: 0.8403 | Accuracy: 0.8841 | Precision: 0.8885 | Recall: 0.7971
[2025-06-18 14:47:55] 第  45 轮 - LogLoss: 0.3046 | F1: 0.8431 | Accuracy: 0.8853 | Precision: 0.8839 | Recall: 0.8059
[2025-06-18 14:47:55] 第  46 轮 - LogLoss: 0.3046 | F1: 0.8418 | Accuracy: 0.8841 | Precision: 0.8810 | Recall: 0.8059
[2025-06-18 14:47:55] 第  47 轮 - LogLoss: 0.3043 | F1: 0.8408 | Accuracy: 0.8841 | Precision: 0.8860 | Recall: 0.8000
[2025-06-18 14:47:55] 第  48 轮 - LogLoss: 0.3037 | F1: 0.8395 | Accuracy: 0.8830 | Precision: 0.8831 | Recall: 0.8000
[2025-06-18 14:47:55] 第  49 轮 - LogLoss: 0.3033 | F1: 0.8413 | Accuracy: 0.8841 | Precision: 0.8835 | Recall: 0.8029
[2025-06-18 14:47:55] 第  50 轮 - LogLoss: 0.3035 | F1: 0.8445 | Accuracy: 0.8853 | Precision: 0.8766 | Recall: 0.8147
[2025-06-18 14:47:55] 第  51 轮 - LogLoss: 0.3034 | F1: 0.8410 | Accuracy: 0.8830 | Precision: 0.8758 | Recall: 0.8088
[2025-06-18 14:47:55] 第  52 轮 - LogLoss: 0.3029 | F1: 0.8418 | Accuracy: 0.8841 | Precision: 0.8810 | Recall: 0.8059
[2025-06-18 14:47:55] 第  53 轮 - LogLoss: 0.3030 | F1: 0.8445 | Accuracy: 0.8853 | Precision: 0.8766 | Recall: 0.8147
[2025-06-18 14:47:56] 第  54 轮 - LogLoss: 0.3020 | F1: 0.8484 | Accuracy: 0.8886 | Precision: 0.8850 | Recall: 0.8147
[2025-06-18 14:47:56] 第  55 轮 - LogLoss: 0.3018 | F1: 0.8471 | Accuracy: 0.8875 | Precision: 0.8822 | Recall: 0.8147
[2025-06-18 14:47:56] 第  56 轮 - LogLoss: 0.3018 | F1: 0.8444 | Accuracy: 0.8864 | Precision: 0.8867 | Recall: 0.8059
[2025-06-18 14:47:56] 第  57 轮 - LogLoss: 0.3011 | F1: 0.8466 | Accuracy: 0.8875 | Precision: 0.8846 | Recall: 0.8118
[2025-06-18 14:47:56] 第  58 轮 - LogLoss: 0.3002 | F1: 0.8515 | Accuracy: 0.8909 | Precision: 0.8882 | Recall: 0.8176
[2025-06-18 14:47:56] 第  59 轮 - LogLoss: 0.3002 | F1: 0.8515 | Accuracy: 0.8909 | Precision: 0.8882 | Recall: 0.8176
[2025-06-18 14:47:56] 第  60 轮 - LogLoss: 0.2999 | F1: 0.8510 | Accuracy: 0.8909 | Precision: 0.8907 | Recall: 0.8147
[2025-06-18 14:47:56] 第  61 轮 - LogLoss: 0.2982 | F1: 0.8484 | Accuracy: 0.8886 | Precision: 0.8850 | Recall: 0.8147
[2025-06-18 14:47:56] 第  62 轮 - LogLoss: 0.2978 | F1: 0.8497 | Accuracy: 0.8898 | Precision: 0.8878 | Recall: 0.8147
[2025-06-18 14:47:56] 第  63 轮 - LogLoss: 0.2979 | F1: 0.8502 | Accuracy: 0.8898 | Precision: 0.8854 | Recall: 0.8176
[2025-06-18 14:47:56] 第  64 轮 - LogLoss: 0.2979 | F1: 0.8528 | Accuracy: 0.8920 | Precision: 0.8910 | Recall: 0.8176
[2025-06-18 14:47:56] 第  65 轮 - LogLoss: 0.2977 | F1: 0.8479 | Accuracy: 0.8886 | Precision: 0.8875 | Recall: 0.8118
[2025-06-18 14:47:56] 第  66 轮 - LogLoss: 0.2968 | F1: 0.8528 | Accuracy: 0.8920 | Precision: 0.8910 | Recall: 0.8176
[2025-06-18 14:47:56] 第  67 轮 - LogLoss: 0.2963 | F1: 0.8515 | Accuracy: 0.8909 | Precision: 0.8882 | Recall: 0.8176
[2025-06-18 14:47:56] 第  68 轮 - LogLoss: 0.2954 | F1: 0.8528 | Accuracy: 0.8920 | Precision: 0.8910 | Recall: 0.8176
[2025-06-18 14:47:56] 第  69 轮 - LogLoss: 0.2954 | F1: 0.8510 | Accuracy: 0.8909 | Precision: 0.8907 | Recall: 0.8147
[2025-06-18 14:47:56] 第  70 轮 - LogLoss: 0.2954 | F1: 0.8515 | Accuracy: 0.8909 | Precision: 0.8882 | Recall: 0.8176
[2025-06-18 14:47:56] 第  71 轮 - LogLoss: 0.2941 | F1: 0.8416 | Accuracy: 0.8853 | Precision: 0.8914 | Recall: 0.7971
[2025-06-18 14:47:56] 第  72 轮 - LogLoss: 0.2937 | F1: 0.8505 | Accuracy: 0.8909 | Precision: 0.8932 | Recall: 0.8118
[2025-06-18 14:47:56] 第  73 轮 - LogLoss: 0.2937 | F1: 0.8471 | Accuracy: 0.8875 | Precision: 0.8822 | Recall: 0.8147
[2025-06-18 14:47:56] 第  74 轮 - LogLoss: 0.2923 | F1: 0.8475 | Accuracy: 0.8886 | Precision: 0.8900 | Recall: 0.8088
[2025-06-18 14:47:56] 第  75 轮 - LogLoss: 0.2920 | F1: 0.8385 | Accuracy: 0.8830 | Precision: 0.8882 | Recall: 0.7941
[2025-06-18 14:47:56] 第  76 轮 - LogLoss: 0.2917 | F1: 0.8447 | Accuracy: 0.8875 | Precision: 0.8947 | Recall: 0.8000
[2025-06-18 14:47:56] 第  77 轮 - LogLoss: 0.2910 | F1: 0.8393 | Accuracy: 0.8841 | Precision: 0.8937 | Recall: 0.7912
[2025-06-18 14:47:56] 第  78 轮 - LogLoss: 0.2907 | F1: 0.8398 | Accuracy: 0.8841 | Precision: 0.8911 | Recall: 0.7941
[2025-06-18 14:47:56] 第  79 轮 - LogLoss: 0.2901 | F1: 0.8421 | Accuracy: 0.8853 | Precision: 0.8889 | Recall: 0.8000
[2025-06-18 14:47:56] 第  80 轮 - LogLoss: 0.2902 | F1: 0.8439 | Accuracy: 0.8864 | Precision: 0.8893 | Recall: 0.8029
[2025-06-18 14:47:56] 第  81 轮 - LogLoss: 0.2893 | F1: 0.8474 | Accuracy: 0.8898 | Precision: 0.9007 | Recall: 0.8000
[2025-06-18 14:47:56] 第  82 轮 - LogLoss: 0.2881 | F1: 0.8464 | Accuracy: 0.8898 | Precision: 0.9060 | Recall: 0.7941
[2025-06-18 14:47:56] 第  83 轮 - LogLoss: 0.2878 | F1: 0.8505 | Accuracy: 0.8920 | Precision: 0.9040 | Recall: 0.8029
[2025-06-18 14:47:56] 第  84 轮 - LogLoss: 0.2870 | F1: 0.8447 | Accuracy: 0.8875 | Precision: 0.8947 | Recall: 0.8000
[2025-06-18 14:47:56] 第  85 轮 - LogLoss: 0.2870 | F1: 0.8447 | Accuracy: 0.8875 | Precision: 0.8947 | Recall: 0.8000
[2025-06-18 14:47:56] 第  86 轮 - LogLoss: 0.2866 | F1: 0.8469 | Accuracy: 0.8898 | Precision: 0.9033 | Recall: 0.7971
[2025-06-18 14:47:56] 第  87 轮 - LogLoss: 0.2865 | F1: 0.8434 | Accuracy: 0.8864 | Precision: 0.8918 | Recall: 0.8000
[2025-06-18 14:47:56] 第  88 轮 - LogLoss: 0.2866 | F1: 0.8460 | Accuracy: 0.8886 | Precision: 0.8977 | Recall: 0.8000
[2025-06-18 14:47:56] 第  89 轮 - LogLoss: 0.2865 | F1: 0.8460 | Accuracy: 0.8886 | Precision: 0.8977 | Recall: 0.8000
[2025-06-18 14:47:56] 第  90 轮 - LogLoss: 0.2862 | F1: 0.8483 | Accuracy: 0.8898 | Precision: 0.8954 | Recall: 0.8059
[2025-06-18 14:47:56] 第  91 轮 - LogLoss: 0.2859 | F1: 0.8460 | Accuracy: 0.8886 | Precision: 0.8977 | Recall: 0.8000
[2025-06-18 14:47:56] 第  92 轮 - LogLoss: 0.2854 | F1: 0.8382 | Accuracy: 0.8819 | Precision: 0.8803 | Recall: 0.8000
[2025-06-18 14:47:56] 第  93 轮 - LogLoss: 0.2848 | F1: 0.8501 | Accuracy: 0.8909 | Precision: 0.8958 | Recall: 0.8088
[2025-06-18 14:47:56] 第  94 轮 - LogLoss: 0.2845 | F1: 0.8457 | Accuracy: 0.8875 | Precision: 0.8896 | Recall: 0.8059
[2025-06-18 14:47:56] 第  95 轮 - LogLoss: 0.2839 | F1: 0.8488 | Accuracy: 0.8898 | Precision: 0.8929 | Recall: 0.8088
[2025-06-18 14:47:56] 第  96 轮 - LogLoss: 0.2840 | F1: 0.8465 | Accuracy: 0.8886 | Precision: 0.8951 | Recall: 0.8029
[2025-06-18 14:47:56] 第  97 轮 - LogLoss: 0.2839 | F1: 0.8453 | Accuracy: 0.8864 | Precision: 0.8818 | Recall: 0.8118
[2025-06-18 14:47:56] 第  98 轮 - LogLoss: 0.2827 | F1: 0.8492 | Accuracy: 0.8898 | Precision: 0.8903 | Recall: 0.8118
[2025-06-18 14:47:56] 第  99 轮 - LogLoss: 0.2825 | F1: 0.8497 | Accuracy: 0.8898 | Precision: 0.8878 | Recall: 0.8147
[2025-06-18 14:47:56] 第 100 轮 - LogLoss: 0.2805 | F1: 0.8528 | Accuracy: 0.8920 | Precision: 0.8910 | Recall: 0.8176
